user_id,anomaly_count,anomaly_rate,max_anomaly_score,avg_anomaly_score,recent_anomaly_trend,anomalous_dates,method_used
U0570,4,0.07547169811320754,2.7554004343632634,1.5068422573048061,0.6005632922536178,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0571,4,0.07547169811320754,2.727429264665726,0.9468438574121205,0.48487631371835144,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0572,8,0.1509433962264151,2.8053178273955743,1.0479900235628836,0.4987231693147686,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0573,6,0.11320754716981132,2.544001969874881,0.9310796721404182,0.45226701686664567,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0574,2,0.03773584905660377,2.8356522750435182,1.304893970986863,0.5864406861921286,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0575,3,0.05660377358490566,2.7010806484323027,0.9398966932173494,0.4801921152768537,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0576,2,0.03773584905660377,2.814390178921167,1.4525382765167312,0.7705208818755003,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0577,4,0.07547169811320754,2.7301992106916577,0.9445909882101018,0.48536874856740575,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0578,4,0.07547169811320754,2.7681439245781427,1.3189711626636569,0.7211252630588146,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00')]",statistical
U0579,11,0.20754716981132076,2.619905643937842,1.3011428284822617,0.5829873672034537,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0580,3,0.05660377358490566,2.948599708762806,1.2875335812160538,0.7964679739199666,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-21 00:00:00')]",statistical
U0581,1,0.018867924528301886,2.722452932317371,1.0820871797732947,0.6331285889110168,[Timestamp('2025-06-13 00:00:00')],statistical
U0582,3,0.05660377358490566,2.800275477685967,0.939865755323335,0.4978267515886162,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0583,5,0.09433962264150944,2.632704621755113,1.4064032314107198,0.6575959492214293,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0584,1,0.018867924528301886,2.8151072879445964,1.0079017388557703,0.5672760277973997,[Timestamp('2025-06-13 00:00:00')],statistical
U0585,3,0.05660377358490566,2.510334777182771,1.3309819408774177,0.7648255007753424,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0586,11,0.20754716981132076,2.6868664531193946,1.4632066681203912,0.6710825861046816,"[Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-19 00:00:00'), Timestamp('2025-06-20 00:00:00'), Timestamp('2025-06-21 00:00:00'), Timestamp('2025-06-22 00:00:00'), Timestamp('2025-06-23 00:00:00')]",statistical
U0587,5,0.09433962264150944,2.5440019698748806,1.4358863529191,0.9205972891563353,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0588,1,0.018867924528301886,2.860328804650333,1.2862765006619807,0.657595949221429,[Timestamp('2025-06-11 00:00:00')],statistical
U0589,1,0.018867924528301886,2.766686432873679,1.4068853156305512,0.766045917230416,[Timestamp('2025-06-04 00:00:00')],statistical
U0590,5,0.09433962264150944,2.900209467136991,0.9698487956308964,0.5155927941576872,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-18 00:00:00'), Timestamp('2025-06-19 00:00:00')]",statistical
U0591,6,0.11320754716981132,2.5594636229622565,1.4565666852625323,0.5561877295911859,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00')]",statistical
U0592,5,0.09433962264150944,2.595309356243204,0.9365859713037591,0.4613883299987919,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0593,4,0.07547169811320754,2.640499981999369,1.346055414432597,0.5419730101158731,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0594,4,0.07547169811320754,2.8970223897634018,1.1611969362049641,0.5150262026246047,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0595,4,0.07547169811320754,2.760280267869666,1.4478989938673315,0.6575959492214292,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0596,2,0.03773584905660377,2.6782330613348546,1.0613432087620318,0.6267886357150232,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0597,8,0.1509433962264151,3.500000000000001,1.3780414385818347,0.7536891516255934,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-22 00:00:00')]",statistical
U0598,0,0.0,2.486282461617408,0.9550822013475929,0.5085577762399244,[],statistical
U0599,5,0.09433962264150944,2.550731881634794,1.439186449697186,0.5063495651571318,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0600,10,0.18867924528301888,2.9493140911485543,1.2304099967964486,0.5677090374575445,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-17 00:00:00')]",statistical
U0601,3,0.05660377358490566,2.8856609771288917,1.3787658512728616,0.6726328715775706,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-21 00:00:00')]",statistical
U0602,1,0.018867924528301886,2.531871033665182,1.1088543916455467,0.6960470195643111,[Timestamp('2025-06-11 00:00:00')],statistical
U0603,6,0.11320754716981132,2.765286512181205,1.1692395685573322,0.4916064910544364,"[Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0604,1,0.018867924528301886,2.9629545395520833,1.3865261673381313,0.679646788711689,[Timestamp('2025-06-10 00:00:00')],statistical
U0605,5,0.09433962264150944,2.6036420209387527,1.3381689616169337,0.5300138741944646,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0606,4,0.07547169811320754,2.671764374546612,0.9306217547750598,0.47498033325273087,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0607,3,0.05660377358490566,4.08248290463863,1.2753856000029657,0.5845067914140644,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00')]",statistical
U0608,4,0.07547169811320754,2.891382323927305,1.183182063297644,0.5421950774781126,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0609,2,0.03773584905660377,2.7602802678696663,0.9421813121056325,0.4907164920657185,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0610,2,0.03773584905660377,2.787433258871299,1.4467487984709755,1.0606275953851696,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0611,4,0.07547169811320754,2.9034070862265726,1.3655794319573358,0.8628003776940458,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0612,1,0.018867924528301886,2.8464574652547405,1.3369207509860979,0.7347472075232291,[Timestamp('2025-06-15 00:00:00')],statistical
U0613,9,0.16981132075471697,3.182287152368792,1.3207676725334012,0.6596992457003139,"[Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-20 00:00:00')]",statistical
U0614,3,0.05660377358490566,2.7179851311055985,0.9714740674444139,0.5666157928037732,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0615,3,0.05660377358490566,2.8235511231217134,1.5234594039616804,0.9405284080799737,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0616,6,0.11320754716981132,4.08248290463863,1.145213506782179,0.5019646441105269,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0617,1,0.018867924528301886,3.0743414355831975,1.4895275958664638,0.8769757938793864,[Timestamp('2025-06-14 00:00:00')],statistical
U0618,0,0.0,2.371708245126284,1.1846107186909138,0.6107839182711451,[],statistical
U0619,8,0.1509433962264151,2.7010806484323027,1.3433137626334446,0.790492222305003,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00'), Timestamp('2025-06-17 00:00:00'), Timestamp('2025-06-18 00:00:00'), Timestamp('2025-06-19 00:00:00')]",statistical
U0620,5,0.09433962264150944,2.8913823239273055,1.507543805996978,1.118587992790291,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-20 00:00:00'), Timestamp('2025-06-21 00:00:00')]",statistical
U0621,6,0.11320754716981132,2.7035125694344018,1.4860679669387442,0.7944136829205822,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0622,5,0.09433962264150944,2.6556877461989536,0.9356010109462376,0.47212226599092505,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0623,5,0.09433962264150944,2.625569846962102,1.3372481250027246,0.6732748750786471,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00')]",statistical
U0624,1,0.018867924528301886,3.1230050826949087,0.9788667610528753,0.5552009035902061,[Timestamp('2025-06-16 00:00:00')],statistical
U0625,4,0.07547169811320754,2.6455335806349694,1.4473468719638165,0.8655144014475452,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0626,6,0.11320754716981132,2.596453934447493,1.0289373266943862,0.46159181056844306,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0627,0,0.0,2.3824585973689936,1.0305937117386048,0.54453277011733,[],statistical
U0628,7,0.1320754716981132,3.0983866769659336,1.2587684848981704,0.599459065738362,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0629,3,0.05660377358490566,3.0629968319099814,1.2788798912465122,0.5956153819497362,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00')]",statistical
U0630,5,0.09433962264150944,2.6455335806349694,0.9455283208701166,0.47031708100177216,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0631,3,0.05660377358490566,2.847416982483115,1.4580654777815043,0.6312211125514054,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0632,4,0.07547169811320754,2.6868664531193946,1.4186988603923798,0.6074567392307869,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0633,5,0.09433962264150944,2.6255698469621023,0.938241702998683,0.46676797279326265,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0634,4,0.07547169811320754,2.707905221748428,1.2343917157993538,0.5991446895152779,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0635,5,0.09433962264150944,2.6455335806349694,1.4611496281160365,0.5597761343104626,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0636,3,0.05660377358490566,2.727429264665726,0.938204658183475,0.48487631371835144,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0637,0,0.0,2.421743818301244,1.4491805200041197,1.1257189510366348,[],statistical
U0638,1,0.018867924528301886,2.927184006160842,0.9759761144401848,0.5203882677619276,[Timestamp('2025-06-11 00:00:00')],statistical
U0639,3,0.05660377358490566,2.7612363902980577,1.4423510543913562,0.8595740479452736,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0640,5,0.09433962264150944,4.785345620776033,1.2152912131618652,0.5299746100604547,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0641,3,0.05660377358490566,2.807625412746513,1.5554391956919822,1.2096367753842594,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0642,1,0.018867924528301886,3.2437230354077373,1.3467809166944988,0.663488802697037,[Timestamp('2025-06-02 00:00:00')],statistical
U0643,6,0.11320754716981132,2.508834330482374,1.441247707878172,0.9354577533629181,"[Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0644,8,0.1509433962264151,2.6455335806349694,1.3894639633249115,0.8857092203336451,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-30 00:00:00'), Timestamp('2025-07-01 00:00:00'), Timestamp('2025-07-02 00:00:00')]",statistical
U0645,2,0.03773584905660377,2.740852938161886,1.0207817167050823,0.5713830229392858,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0646,3,0.05660377358490566,2.765286512181205,0.9461547284393055,0.4916064910544364,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0647,10,0.18867924528301888,3.086293807532244,1.352747601910282,0.6120689655172413,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-20 00:00:00')]",statistical
U0648,5,0.09433962264150944,2.5655530788352494,0.9308982129639964,0.4560983251262664,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0649,1,0.018867924528301886,3.221599229347597,1.3939277170559685,1.0549976840570268,[Timestamp('2025-06-15 00:00:00')],statistical
U0650,6,0.11320754716981132,3.0983866769659336,1.2473580208257669,0.581757350193911,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-15 00:00:00')]",statistical
U0651,4,0.07547169811320754,2.6728743244038307,0.9412052954994926,0.4751776576717921,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0652,5,0.09433962264150944,2.6255698469621023,1.0658390227616819,0.46676797279326265,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0653,7,0.1320754716981132,3.5,1.2525372040488112,0.5720595464161862,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
